Initial wallet: 

BTC: 0.1
DOGE: 1000
ETH: 10
USDT: 100


2020/06/01 12:18:27.134105 	Bidsale  	DOGE/USDT  	Paid 25.5651386896 USDT    	Received 9946.1315495298 DOGE	
2020/06/01 12:18:27.134105 	Asksale  	ETH/USDT   	Paid 0.0233680943 ETH      	Received 5.5264161614 USDT 	
2020/06/01 12:18:32.140635 	Bid      	BTC/USDT   	Offers: 9527.13566291 USDT/unit	Requests: 0.001467776 BTC  	
2020/06/01 12:18:32.140635 	Bid      	DOGE/USDT  	Offers: 0.00257033 USDT/unit	Requests: 14480.1085725913 DOGE	
2020/06/01 12:18:32.140635 	Ask      	ETH/BTC    	Offers: 0.1270987279 ETH   	Requests: 0.02482525 BTC/unit	
2020/06/01 12:18:32.140635 	Ask      	ETH/USDT   	Offers: 0.101678982 ETH    	Requests: 236.49999999 USDT/unit	
2020/06/01 12:18:32.140635 	Bidsale  	BTC/USDT   	Paid 13.9837012831 USDT    	Received 0.001467776 BTC   	
2020/06/01 12:18:32.140635 	Bidsale  	DOGE/USDT  	Paid 37.2186574674 USDT    	Received 14480.1085725913 DOGE	
2020/06/01 12:18:32.140635 	Asksale  	ETH/BTC    	Paid 0.1270987279 ETH      	Received 0.0031552577 BTC  	
2020/06/01 12:18:32.140635 	Asksale  	ETH/USDT   	Paid 0.101678982 ETH       	Received 24.0470792344 USDT	
2020/06/01 12:18:37.146371 	Bid      	DOGE/USDT  	Offers: 0.0025703 USDT/unit	Requests: 13455.3716614941 DOGE	
2020/06/01 12:18:37.146371 	Ask      	ETH/BTC    	Offers: 0.0813431853 ETH   	Requests: 0.02483037 BTC/unit	
2020/06/01 12:18:37.146371 	Bidsale  	DOGE/USDT  	Paid 34.5843417815 USDT    	Received 13455.3716614941 DOGE	
2020/06/01 12:18:37.146371 	Asksale  	ETH/BTC    	Paid 0.0813431853 ETH      	Received 0.0020197814 BTC  	
2020/06/01 12:18:42.152867 	Ask      	BTC/USDT   	Offers: 0.0090787004 BTC   	Requests: 9526.02305 USDT/unit	
2020/06/01 12:18:42.152867 	Bid      	DOGE/USDT  	Offers: 0.00257027 USDT/unit	Requests: 10764.4229291713 DOGE	
2020/06/01 12:18:42.152867 	Asksale  	BTC/USDT   	Paid 0.0090787004 BTC      	Received 86.4839097121 USDT	
2020/06/01 12:18:42.152867 	Bidsale  	DOGE/USDT  	Paid 27.6674733222 USDT    	Received 10764.4229291713 DOGE	
2020/06/01 12:18:47.159725 	Bid      	DOGE/USDT  	Offers: 0.00257024 USDT/unit	Requests: 15341.2758246095 DOGE	
2020/06/01 12:18:47.159725 	Bid      	ETH/BTC    	Offers: 0.02483051 BTC/unit	Requests: 0.2925014561 ETH 	
2020/06/01 12:18:47.159725 	Bidsale  	DOGE/USDT  	Paid 39.4307607754 USDT    	Received 15341.2758246095 DOGE	
2020/06/01 12:18:47.159725 	Bidsale  	ETH/BTC    	Paid 0.0072629603 BTC      	Received 0.2925014561 ETH  	
2020/06/01 12:18:52.165634 	Ask      	BTC/USDT   	Offers: 0.0058103682 BTC   	Requests: 9526.61464404 USDT/unit	
2020/06/01 12:18:52.165634 	Bid      	DOGE/USDT  	Offers: 0.0025702 USDT/unit	Requests: 12273.2116188789 DOGE	
2020/06/01 12:18:52.165634 	Ask      	ETH/BTC    	Offers: 0.1235748401 ETH   	Requests: 0.02482697 BTC/unit	
2020/06/01 12:18:52.165634 	Asksale  	BTC/USDT   	Paid 0.0058103682 BTC      	Received 55.3531391826 USDT	
2020/06/01 12:18:52.165634 	Bidsale  	DOGE/USDT  	Paid 31.5446085028 USDT    	Received 12273.2116188789 DOGE	
2020/06/01 12:18:52.165634 	Asksale  	ETH/BTC    	Paid 0.1235748401 ETH      	Received 0.0030679888 BTC  	
2020/06/01 12:18:57.169839 	Ask      	BTC/USDT   	Offers: 0.0052618924 BTC   	Requests: 9526.9489612 USDT/unit	
2020/06/01 12:18:57.169839 	Bid      	DOGE/USDT  	Offers: 0.00257018 USDT/unit	Requests: 14125.9813358404 DOGE	
2020/06/01 12:18:57.169839 	Ask      	ETH/BTC    	Offers: 0.0083056301 ETH   	Requests: 0.02482936 BTC/unit	
2020/06/01 12:18:57.169839 	Asksale  	BTC/USDT   	Paid 0.0052618924 BTC      	Received 50.1297799044 USDT	
2020/06/01 12:18:57.169839 	Bidsale  	DOGE/USDT  	Paid 36.3063147098 USDT    	Received 14125.9813358404 DOGE	
2020/06/01 12:18:57.169839 	Asksale  	ETH/BTC    	Paid 0.0083056301 ETH      	Received 0.0002062235 BTC  	
2020/06/01 12:19:02.174945 	Ask      	BTC/USDT   	Offers: 0.0042507586 BTC   	Requests: 9526.97730133 USDT/unit	
2020/06/01 12:19:02.174945 	Bid      	DOGE/USDT  	Offers: 0.00256998 USDT/unit	Requests: 15202.8450765696 DOGE	
2020/06/01 12:19:02.174945 	Asksale  	BTC/USDT   	Paid 0.0042507586 BTC      	Received 40.4968803615 USDT	
2020/06/01 12:19:02.174945 	Bidsale  	DOGE/USDT  	Paid 39.0710077899 USDT    	Received 15202.8450765696 DOGE	
2020/06/01 12:19:07.178549 	Ask      	BTC/USDT   	Offers: 0.0034006068 BTC   	Requests: 9528.44548366 USDT/unit	
2020/06/01 12:19:07.178549 	Bid      	DOGE/USDT  	Offers: 0.00256982 USDT/unit	Requests: 15314.7622434443 DOGE	
2020/06/01 12:19:07.178549 	Asksale  	BTC/USDT   	Paid 0.0034006068 BTC      	Received 32.4024968794 USDT	
2020/06/01 12:19:07.178549 	Bidsale  	DOGE/USDT  	Paid 39.3561823084 USDT    	Received 15314.7622434443 DOGE	
2020/06/01 12:19:12.183928 	Ask      	BTC/USDT   	Offers: 0.0027204855 BTC   	Requests: 9528.45593707 USDT/unit	
2020/06/01 12:19:12.183928 	Asksale  	BTC/USDT   	Paid 0.0027204855 BTC      	Received 25.9220258453 USDT	
2020/06/01 12:19:17.189879 	Ask      	ETH/BTC    	Offers: 0.0971987456 ETH   	Requests: 0.0248305 BTC/unit	
2020/06/01 12:19:17.189879 	Asksale  	ETH/BTC    	Paid 0.0971987456 ETH      	Received 0.0024134935 BTC  	
2020/06/01 12:19:22.195842 	Ask      	BTC/USDT   	Offers: 0.0026590871 BTC   	Requests: 9528.87989111 USDT/unit	
2020/06/01 12:19:22.195842 	Asksale  	BTC/USDT   	Paid 0.0026590871 BTC      	Received 25.3381212031 USDT	
2020/06/01 12:19:27.202295 	Bid      	ETH/BTC    	Offers: 0.02482937 BTC/unit	Requests: 0.0856755382 ETH 	
2020/06/01 12:19:27.202295 	Bidsale  	ETH/BTC    	Paid 0.0021272696 BTC      	Received 0.0856755382 ETH  	
2020/06/01 12:19:32.208540 	Bid      	DOGE/USDT  	Offers: 0.00256935 USDT/unit	Requests: 18766.4097006427 DOGE	
2020/06/01 12:19:32.208540 	Bidsale  	DOGE/USDT  	Paid 48.2174747643 USDT    	Received 18766.4097006427 DOGE	
2020/06/01 12:20:02.244283 	Bid      	BTC/USDT   	Offers: 9528.7881334 USDT/unit	Requests: 0.0040481517 BTC 	
2020/06/01 12:20:02.244283 	Ask      	DOGE/USDT  	Offers: 55104.7980971255 DOGE	Requests: 0.00255451 USDT/unit	
2020/06/01 12:20:02.244283 	Bidsale  	BTC/USDT   	Paid 38.5739796678 USDT    	Received 0.0040481517 BTC  	
2020/06/01 12:20:02.244283 	Asksale  	DOGE/USDT  	Paid 55104.7980971255 DOGE 	Received 140.7657577871 USDT	
2020/06/01 12:20:07.250130 	Bid      	BTC/USDT   	Offers: 9523.95629616 USDT/unit	Requests: 0.0061961997 BTC 	
2020/06/01 12:20:07.250130 	Bid      	DOGE/USDT  	Offers: 0.00256881 USDT/unit	Requests: 18378.1082684533 DOGE	
2020/06/01 12:20:07.250130 	Bidsale  	BTC/USDT   	Paid 59.0123355962 USDT    	Received 0.0061961997 BTC  	
2020/06/01 12:20:07.250130 	Bidsale  	DOGE/USDT  	Paid 47.2098683011 USDT    	Received 18378.1082684533 DOGE	
2020/06/01 12:20:12.255684 	Bid      	ETH/USDT   	Offers: 236.49999999 USDT/unit	Requests: 0.0797600012 ETH 	
2020/06/01 12:20:12.255684 	Bidsale  	ETH/USDT   	Paid 18.8632402803 USDT    	Received 0.0797600012 ETH  	
2020/06/01 12:20:17.261317 	Bid      	BTC/USDT   	Offers: 9521.67730297 USDT/unit	Requests: 0.0035703002 BTC 	
2020/06/01 12:20:17.261317 	Bid      	ETH/USDT   	Offers: 236.46453496 USDT/unit	Requests: 0.1150117374 ETH 	
2020/06/01 12:20:17.261317 	Bidsale  	BTC/USDT   	Paid 33.9952463879 USDT    	Received 0.0035703002 BTC  	
2020/06/01 12:20:17.261317 	Bidsale  	ETH/USDT   	Paid 27.196197009 USDT     	Received 0.1150117374 ETH  	
2020/06/01 12:20:22.267226 	Bid      	ETH/USDT   	Offers: 236.40543189 USDT/unit	Requests: 0.0920323926 ETH 	
2020/06/01 12:20:22.267226 	Bidsale  	ETH/USDT   	Paid 21.7569575262 USDT    	Received 0.0920323926 ETH  	
2020/06/01 12:20:27.273346 	Ask      	ETH/USDT   	Offers: 0.1522549312 ETH   	Requests: 236.39015588 USDT/unit	
2020/06/01 12:20:27.273346 	Asksale  	ETH/USDT   	Paid 0.1522549312 ETH      	Received 35.9915669255 USDT	
2020/06/01 12:20:32.279866 	Ask      	ETH/BTC    	Offers: 0.1218039445 ETH   	Requests: 0.02483187 BTC/unit	
2020/06/01 12:20:32.279866 	Asksale  	ETH/BTC    	Paid 0.1218039445 ETH      	Received 0.0030246197 BTC  	
2020/06/01 12:20:37.286646 	Bid      	ETH/USDT   	Offers: 236.40543188 USDT/unit	Requests: 0.1040749329 ETH 	
2020/06/01 12:20:37.286646 	Bidsale  	ETH/USDT   	Paid 24.6038794484 USDT    	Received 0.1040749329 ETH  	
2020/06/01 12:20:42.292874 	Ask      	ETH/BTC    	Offers: 0.1182581421 ETH   	Requests: 0.02483562 BTC/unit	
2020/06/01 12:20:42.292874 	Bid      	ETH/USDT   	Offers: 236.39015589 USDT/unit	Requests: 0.0832653264 ETH 	
2020/06/01 12:20:42.292874 	Asksale  	ETH/BTC    	Paid 0.1182581421 ETH      	Received 0.0029370143 BTC  	
2020/06/01 12:20:42.292874 	Bidsale  	ETH/USDT   	Paid 19.6831034854 USDT    	Received 0.0832653264 ETH  	
2020/06/01 12:20:47.298431 	Ask      	ETH/BTC    	Offers: 0.1112595789 ETH   	Requests: 0.02483811 BTC/unit	
2020/06/01 12:20:47.298431 	Asksale  	ETH/BTC    	Paid 0.1112595789 ETH      	Received 0.0027634777 BTC  	
2020/06/01 12:21:02.317807 	Ask      	ETH/BTC    	Offers: 0.0890076628 ETH   	Requests: 0.02482751 BTC/unit	
2020/06/01 12:21:02.317807 	Asksale  	ETH/BTC    	Paid 0.0890076628 ETH      	Received 0.0022098386 BTC  	
2020/06/01 12:21:07.324079 	Ask      	BTC/USDT   	Offers: 0.0066517362 BTC   	Requests: 9521.67730297 USDT/unit	
2020/06/01 12:21:07.324079 	Bid      	ETH/BTC    	Offers: 0.0248371 BTC/unit 	Requests: 0.21425162 ETH   	
2020/06/01 12:21:07.324079 	Ask      	ETH/USDT   	Offers: 0.07120613 ETH     	Requests: 236.39015688 USDT/unit	
2020/06/01 12:21:07.324079 	Asksale  	BTC/USDT   	Paid 0.0066517362 BTC      	Received 63.3356852426 USDT	
2020/06/01 12:21:07.324079 	Bidsale  	ETH/BTC    	Paid 0.0053213889 BTC      	Received 0.21425162 ETH    	
2020/06/01 12:21:07.324079 	Asksale  	ETH/USDT   	Paid 0.07120613 ETH        	Received 16.8324282309 USDT	
2020/06/01 12:21:12.329777 	Ask      	BTC/USDT   	Offers: 0.0042571111 BTC   	Requests: 9523.27475082 USDT/unit	
2020/06/01 12:21:12.329777 	Ask      	ETH/BTC    	Offers: 0.0998152284 ETH   	Requests: 0.02483001 BTC/unit	
2020/06/01 12:21:12.329777 	Ask      	ETH/USDT   	Offers: 0.0798521824 ETH   	Requests: 236.4890125 USDT/unit	
2020/06/01 12:21:12.329777 	Asksale  	BTC/USDT   	Paid 0.0042571111 BTC      	Received 40.5416387662 USDT	
2020/06/01 12:21:12.329777 	Asksale  	ETH/BTC    	Paid 0.0998152284 ETH      	Received 0.0024784131 BTC  	
2020/06/01 12:21:12.329777 	Asksale  	ETH/USDT   	Paid 0.0798521824 ETH      	Received 18.8841637637 USDT	
2020/06/01 12:21:17.335962 	Ask      	BTC/USDT   	Offers: 0.0039013715 BTC   	Requests: 9523.27475083 USDT/unit	
2020/06/01 12:21:17.335962 	Ask      	ETH/BTC    	Offers: 0.0638817457 ETH   	Requests: 0.024835 BTC/unit	
2020/06/01 12:21:17.335962 	Bid      	ETH/USDT   	Offers: 236.477189 USDT/unit	Requests: 0.1846489572 ETH 	
2020/06/01 12:21:17.335962 	Asksale  	BTC/USDT   	Paid 0.0039013715 BTC      	Received 37.153832778 USDT 	
2020/06/01 12:21:17.335962 	Asksale  	ETH/BTC    	Paid 0.0638817457 ETH      	Received 0.0015865032 BTC  	
2020/06/01 12:21:17.335962 	Bidsale  	ETH/USDT   	Paid 43.6652663464 USDT    	Received 0.1846489572 ETH  	
2020/06/01 12:21:22.342336 	Bid      	ETH/BTC    	Offers: 0.02483377 BTC/unit	Requests: 0.1384565384 ETH 	
2020/06/01 12:21:22.342336 	Bid      	ETH/USDT   	Offers: 236.45354433 USDT/unit	Requests: 0.1791598419 ETH 	
2020/06/01 12:21:22.342336 	Bidsale  	ETH/BTC    	Paid 0.0034383978 BTC      	Received 0.1384565384 ETH  	
2020/06/01 12:21:22.342336 	Bidsale  	ETH/USDT   	Paid 42.3629796133 USDT    	Received 0.1791598419 ETH  	
2020/06/01 12:21:27.347938 	Bid      	BTC/USDT   	Offers: 9523.27475083 USDT/unit	Requests: 0.0035586901 BTC 	
2020/06/01 12:21:27.347938 	Bid      	ETH/BTC    	Offers: 0.02482786 BTC/unit	Requests: 0.1107915968 ETH 	
2020/06/01 12:21:27.347938 	Bid      	ETH/USDT   	Offers: 236.4258503 USDT/unit	Requests: 0.1146757291 ETH 	
2020/06/01 12:21:27.347938 	Bidsale  	BTC/USDT   	Paid 33.8903835644 USDT    	Received 0.0035586901 BTC  	
2020/06/01 12:21:27.347938 	Bidsale  	ETH/BTC    	Paid 0.0027507183 BTC      	Received 0.1107915968 ETH  	
2020/06/01 12:21:27.347938 	Bidsale  	ETH/USDT   	Paid 27.1123067505 USDT    	Received 0.1146757291 ETH  	
2020/06/01 12:21:32.353583 	Bid      	ETH/USDT   	Offers: 236.42585029 USDT/unit	Requests: 0.0917405829 ETH 	
2020/06/01 12:21:32.353583 	Bidsale  	ETH/USDT   	Paid 21.6898453196 USDT    	Received 0.0917405829 ETH  	
2020/06/01 12:21:37.359228 	Bid      	BTC/USDT   	Offers: 9523.36717954 USDT/unit	Requests: 0.0018220316 BTC 	
2020/06/01 12:21:37.359228 	Ask      	ETH/BTC    	Offers: 0.2150000481 ETH   	Requests: 0.02482282 BTC/unit	
2020/06/01 12:21:37.359228 	Bidsale  	BTC/USDT   	Paid 17.351876191 USDT     	Received 0.0018220316 BTC  	
2020/06/01 12:21:37.359228 	Asksale  	ETH/BTC    	Paid 0.2150000481 ETH      	Received 0.0053369075 BTC  	
2020/06/01 12:21:42.365284 	Ask      	ETH/BTC    	Offers: 0.1720000378 ETH   	Requests: 0.02482407 BTC/unit	
2020/06/01 12:21:42.365284 	Bid      	ETH/USDT   	Offers: 236.41403017 USDT/unit	Requests: 0.0587169082 ETH 	
2020/06/01 12:21:42.365284 	Asksale  	ETH/BTC    	Paid 0.1720000378 ETH      	Received 0.004269741 BTC   	
2020/06/01 12:21:42.365284 	Bidsale  	ETH/USDT   	Paid 13.8815009011 USDT    	Received 0.0587169082 ETH  	
2020/06/01 12:21:52.376632 	Ask      	ETH/USDT   	Offers: 0.1493434115 ETH   	Requests: 236.40282043 USDT/unit	
2020/06/01 12:21:52.376632 	Asksale  	ETH/USDT   	Paid 0.1493434115 ETH      	Received 35.3052037002 USDT	
2020/06/01 12:21:57.381429 	Ask      	ETH/BTC    	Offers: 0.1194747288 ETH   	Requests: 0.02482785 BTC/unit	
2020/06/01 12:21:57.381429 	Ask      	ETH/USDT   	Offers: 0.0955797827 ETH   	Requests: 236.41390818 USDT/unit	
2020/06/01 12:21:57.381429 	Asksale  	ETH/BTC    	Paid 0.1194747288 ETH      	Received 0.0029663006 BTC  	
2020/06/01 12:21:57.381429 	Asksale  	ETH/USDT   	Paid 0.0955797827 ETH      	Received 22.5963899645 USDT	
2020/06/01 12:22:02.387990 	Bid      	BTC/USDT   	Offers: 9523.63222326 USDT/unit	Requests: 0.0023820239 BTC 	
2020/06/01 12:22:02.387990 	Bidsale  	BTC/USDT   	Paid 22.685519585 USDT     	Received 0.0023820239 BTC  	
2020/06/01 12:22:07.393742 	Ask      	ETH/USDT   	Offers: 0.0203739403 ETH   	Requests: 236.4485898 USDT/unit	
2020/06/01 12:22:07.393742 	Asksale  	ETH/USDT   	Paid 0.0203739403 ETH      	Received 4.8173894535 USDT 	
2020/06/01 12:22:12.398494 	Ask      	ETH/BTC    	Offers: 0.003073874 ETH    	Requests: 0.02483242 BTC/unit	
2020/06/01 12:22:12.398494 	Bid      	ETH/USDT   	Offers: 236.44363529 USDT/unit	Requests: 0.0808306533 ETH 	
2020/06/01 12:22:12.398494 	Asksale  	ETH/BTC    	Paid 0.003073874 ETH       	Received 0.0000763317 BTC  	
2020/06/01 12:22:12.398494 	Bidsale  	ETH/USDT   	Paid 19.1118935055 USDT    	Received 0.0808306533 ETH  	
2020/06/01 12:22:22.407038 	Bid      	DOGE/USDT  	Offers: 0.00256936 USDT/unit	Requests: 5950.7094168986 DOGE	
2020/06/01 12:22:22.407038 	Ask      	ETH/USDT   	Offers: 0.0239566964 ETH   	Requests: 236.42877173 USDT/unit	
2020/06/01 12:22:22.407038 	Bidsale  	DOGE/USDT  	Paid 15.2895147474 USDT    	Received 5950.7094168986 DOGE	
2020/06/01 12:22:22.407038 	Asksale  	ETH/USDT   	Paid 0.0239566964 ETH      	Received 5.6640522944 USDT 	
2020/06/01 12:22:27.411794 	Bid      	BTC/USDT   	Offers: 9523.27475083 USDT/unit	Requests: 0.0014033431 BTC 	
2020/06/01 12:22:27.411794 	Bid      	DOGE/USDT  	Offers: 0.00256904 USDT/unit	Requests: 4161.6859771206 DOGE	
2020/06/01 12:22:27.411794 	Bid      	ETH/BTC    	Offers: 0.02483575 BTC/unit	Requests: 0.2529812851 ETH 	
2020/06/01 12:22:27.411794 	Bid      	ETH/USDT   	Offers: 236.41999438 USDT/unit	Requests: 0.0361781168 ETH 	
2020/06/01 12:22:27.411794 	Bidsale  	BTC/USDT   	Paid 13.3644222281 USDT    	Received 0.0014033431 BTC  	
2020/06/01 12:22:27.411794 	Bidsale  	DOGE/USDT  	Paid 10.6915377427 USDT    	Received 4161.6859771206 DOGE	
2020/06/01 12:22:27.411794 	Bidsale  	ETH/BTC    	Paid 0.00628298 BTC        	Received 0.2529812851 ETH  	
2020/06/01 12:22:27.411794 	Bidsale  	ETH/USDT   	Paid 8.5532301623 USDT     	Received 0.0361781168 ETH  	
2020/06/01 12:22:32.416819 	Bid      	DOGE/USDT  	Offers: 0.00256881 USDT/unit	Requests: 2663.717481761 DOGE	
2020/06/01 12:22:32.416819 	Bid      	ETH/USDT   	Offers: 236.38310949 USDT/unit	Requests: 0.0231576075 ETH 	
2020/06/01 12:22:32.416819 	Bidsale  	DOGE/USDT  	Paid 6.8425841043 USDT     	Received 2663.717481761 DOGE	
2020/06/01 12:22:32.416819 	Bidsale  	ETH/USDT   	Paid 5.4740672631 USDT     	Received 0.0231576075 ETH  	
2020/06/01 12:22:42.425039 	Bid      	ETH/BTC    	Offers: 0.02483325 BTC/unit	Requests: 0.2137075322 ETH 	
2020/06/01 12:22:42.425039 	Bidsale  	ETH/BTC    	Paid 0.0053070526 BTC      	Received 0.2137075322 ETH  	
2020/06/01 12:22:47.429617 	Bid      	ETH/BTC    	Offers: 0.02482304 BTC/unit	Requests: 0.0039066021 ETH 	
2020/06/01 12:22:47.429617 	Bid      	ETH/USDT   	Offers: 236.36466704 USDT/unit	Requests: 0.0185275314 ETH 	
2020/06/01 12:22:47.429617 	Bidsale  	ETH/BTC    	Paid 0.0000969737 BTC      	Received 0.0039066021 ETH  	
2020/06/01 12:22:47.429617 	Bidsale  	ETH/USDT   	Paid 4.3792537941 USDT     	Received 0.0185275314 ETH  	
2020/06/01 12:22:52.435415 	Bid      	BTC/USDT   	Offers: 9523.42998374 USDT/unit	Requests: 0.000367872 BTC  	
2020/06/01 12:22:52.435415 	Bid      	ETH/BTC    	Offers: 0.02482055 BTC/unit	Requests: 0.0039021461 ETH 	
2020/06/01 12:22:52.435415 	Bidsale  	BTC/USDT   	Paid 3.5034030223 USDT     	Received 0.000367872 BTC   	
2020/06/01 12:22:52.435415 	Bidsale  	ETH/BTC    	Paid 0.0000968534 BTC      	Received 0.0039021461 ETH  	
2020/06/01 12:22:57.440100 	Ask      	ETH/BTC    	Offers: 0.1936212203 ETH   	Requests: 0.02481784 BTC/unit	
2020/06/01 12:22:57.440100 	Asksale  	ETH/BTC    	Paid 0.1936212203 ETH      	Received 0.0048052605 BTC  	
2020/06/01 12:23:07.450683 	Ask      	ETH/BTC    	Offers: 0.1548969757 ETH   	Requests: 0.02481909 BTC/unit	
2020/06/01 12:23:07.450683 	Asksale  	ETH/BTC    	Paid 0.1548969757 ETH      	Received 0.003844402 BTC   	
2020/06/01 12:23:12.456365 	Bid      	BTC/USDT   	Offers: 9521.82339402 USDT/unit	Requests: 0.0002943472 BTC 	
2020/06/01 12:23:12.456365 	Ask      	ETH/BTC    	Offers: 0.1239175801 ETH   	Requests: 0.02482033 BTC/unit	
2020/06/01 12:23:12.456365 	Bidsale  	BTC/USDT   	Paid 2.8027224074 USDT     	Received 0.0002943472 BTC  	
2020/06/01 12:23:12.456365 	Asksale  	ETH/BTC    	Paid 0.1239175801 ETH      	Received 0.0030756752 BTC  	
2020/06/01 12:23:17.461416 	Bid      	BTC/USDT   	Offers: 9521.67730297 USDT/unit	Requests: 0.0002354814 BTC 	
2020/06/01 12:23:17.461416 	Bid      	ETH/USDT   	Offers: 236.3712937 USDT/unit	Requests: 0.007588664 ETH  	
2020/06/01 12:23:17.461416 	Bidsale  	BTC/USDT   	Paid 2.2421779175 USDT     	Received 0.0002354814 BTC  	
2020/06/01 12:23:17.461416 	Bidsale  	ETH/USDT   	Paid 1.7937423274 USDT     	Received 0.007588664 ETH   	
2020/06/01 12:23:22.468040 	Bid      	ETH/BTC    	Offers: 0.02481376 BTC/unit	Requests: 0.2712803021 ETH 	
2020/06/01 12:23:22.468040 	Bid      	ETH/USDT   	Offers: 236.16284316 USDT/unit	Requests: 0.0060762897 ETH 	
2020/06/01 12:23:22.468040 	Bidsale  	ETH/BTC    	Paid 0.0067314843 BTC      	Received 0.2712803021 ETH  	
2020/06/01 12:23:22.468040 	Bidsale  	ETH/USDT   	Paid 1.4349938565 USDT     	Received 0.0060762897 ETH  	
2020/06/01 12:23:27.472411 	Bid      	ETH/USDT   	Offers: 236.16050115 USDT/unit	Requests: 0.00486108 ETH   	
2020/06/01 12:23:27.472411 	Bidsale  	ETH/USDT   	Paid 1.147995081 USDT      	Received 0.00486108 ETH    	
2020/06/01 12:23:32.476655 	Bid      	DOGE/USDT  	Offers: 0.00256793 USDT/unit	Requests: 357.6406137782 DOGE	
2020/06/01 12:23:32.476655 	Bid      	ETH/BTC    	Offers: 0.02481251 BTC/unit	Requests: 0.217035174 ETH  	
2020/06/01 12:23:32.476655 	Bid      	ETH/USDT   	Offers: 236.16050114 USDT/unit	Requests: 0.0031110912 ETH 	
2020/06/01 12:23:32.476655 	Bidsale  	DOGE/USDT  	Paid 0.9183960613 USDT     	Received 357.6406137782 DOGE	
2020/06/01 12:23:32.476655 	Bidsale  	ETH/BTC    	Paid 0.0053851874 BTC      	Received 0.217035174 ETH   	
2020/06/01 12:23:32.476655 	Bidsale  	ETH/USDT   	Paid 0.7347168463 USDT     	Received 0.0031110912 ETH  	
2020/06/01 12:23:37.481464 	Ask      	ETH/BTC    	Offers: 0.2011245854 ETH   	Requests: 0.02481001 BTC/unit	
2020/06/01 12:23:37.481464 	Bid      	ETH/USDT   	Offers: 236.13688828 USDT/unit	Requests: 0.0024891218 ETH 	
2020/06/01 12:23:37.481464 	Asksale  	ETH/BTC    	Paid 0.2011245854 ETH      	Received 0.004989903 BTC   	
2020/06/01 12:23:37.481464 	Bidsale  	ETH/USDT   	Paid 0.5877734749 USDT     	Received 0.0024891218 ETH  	
2020/06/01 12:23:42.485286 	Bid      	ETH/USDT   	Offers: 236.12508229 USDT/unit	Requests: 0.001991397 ETH  	
2020/06/01 12:23:42.485286 	Bidsale  	ETH/USDT   	Paid 0.4702187782 USDT     	Received 0.001991397 ETH   	
2020/06/01 12:23:47.490838 	Bid      	ETH/BTC    	Offers: 0.02481126 BTC/unit	Requests: 0.2138597772 ETH 	
2020/06/01 12:23:47.490838 	Bid      	ETH/USDT   	Offers: 236.09053787 USDT/unit	Requests: 0.0015933507 ETH 	
2020/06/01 12:23:47.490838 	Bidsale  	ETH/BTC    	Paid 0.0053061305 BTC      	Received 0.2138597772 ETH  	
2020/06/01 12:23:47.490838 	Bidsale  	ETH/USDT   	Paid 0.3761750211 USDT     	Received 0.0015933507 ETH  	
2020/06/01 12:23:52.495058 	Bid      	ETH/USDT   	Offers: 236.03931728 USDT/unit	Requests: 0.0012749572 ETH 	
2020/06/01 12:23:52.495058 	Bidsale  	ETH/USDT   	Paid 0.3009400158 USDT     	Received 0.0012749572 ETH  	
2020/06/01 12:23:57.499768 	Bid      	ETH/BTC    	Offers: 0.02480576 BTC/unit	Requests: 0.1711257552 ETH 	
2020/06/01 12:23:57.499768 	Bidsale  	ETH/BTC    	Paid 0.0042449044 BTC      	Received 0.1711257552 ETH  	
2020/06/01 12:24:02.503312 	Ask      	ETH/BTC    	Offers: 0.2393665407 ETH   	Requests: 0.02480331 BTC/unit	
2020/06/01 12:24:02.503312 	Asksale  	ETH/BTC    	Paid 0.2393665407 ETH      	Received 0.0059370825 BTC  	
2020/06/01 12:24:12.511436 	Ask      	ETH/BTC    	Offers: 0.1914932318 ETH   	Requests: 0.02480456 BTC/unit	
2020/06/01 12:24:12.511436 	Bid      	ETH/USDT   	Offers: 236.06693185 USDT/unit	Requests: 0.0010198464 ETH 	
2020/06/01 12:24:12.511436 	Asksale  	ETH/BTC    	Paid 0.1914932318 ETH      	Received 0.0047499054 BTC  	
2020/06/01 12:24:12.511436 	Bidsale  	ETH/USDT   	Paid 0.2407520117 USDT     	Received 0.0010198464 ETH  	
2020/06/01 12:24:17.515853 	Bid      	ETH/BTC    	Offers: 0.02480576 BTC/unit	Requests: 0.2230659783 ETH 	
2020/06/01 12:24:17.515853 	Ask      	ETH/USDT   	Offers: 0.0297624264 ETH   	Requests: 236.04321243 USDT/unit	
2020/06/01 12:24:17.515853 	Bidsale  	ETH/BTC    	Paid 0.0055333211 BTC      	Received 0.2230659783 ETH  	
2020/06/01 12:24:17.515853 	Asksale  	ETH/USDT   	Paid 0.0297624264 ETH      	Received 7.0252187474 USDT 	
2020/06/01 12:24:27.526642 	Bid      	ETH/USDT   	Offers: 236.03931674 USDT/unit	Requests: 0.0067685562 ETH 	
2020/06/01 12:24:27.526642 	Bidsale  	ETH/USDT   	Paid 1.5976453791 USDT     	Received 0.0067685562 ETH  	
2020/06/01 12:24:32.531006 	Ask      	ETH/BTC    	Offers: 0.1934129764 ETH   	Requests: 0.0247965 BTC/unit	
