Initial wallet: 

BTC: 0.1
DOGE: 1000
ETH: 10
USDT: 100


2020/06/01 12:12:16.772602 	Bid      	ETH/BTC    	Offers: 0.02479995 BTC/unit	Requests: 0.0088233026 ETH 	
2020/06/01 12:12:16.772602 	Bidsale  	DOGE/USDT  	Paid 11.023719086 USDT     	Received 4287.1995543035 DOGE	
2020/06/01 12:12:16.772602 	Bidsale  	ETH/USDT   	Paid 35.6003354313 USDT    	Received 0.1505299595 ETH  	
2020/06/01 12:12:21.777368 	Bid      	DOGE/USDT  	Offers: 0.00257098 USDT/unit	Requests: 3430.1998599475 DOGE	
2020/06/01 12:12:21.777368 	Bidsale  	ETH/BTC    	Paid 0.0001351466 BTC      	Received 0.0054494601 ETH  	
2020/06/01 12:12:26.782277 	Bidsale  	DOGE/USDT  	Paid 8.8189752359 USDT     	Received 3430.1998599475 DOGE	
2020/06/01 12:12:31.787230 	Ask      	BTC/USDT   	Offers: 0.000175054 BTC    	Requests: 9522.39068253 USDT/unit	
2020/06/01 12:12:31.787230 	Bid      	ETH/USDT   	Offers: 236.11002473 USDT/unit	Requests: 0.0298809005 ETH 	
2020/06/01 12:12:31.787230 	Asksale  	BTC/USDT   	Paid 0.000175054 BTC       	Received 1.6669322865 USDT 	
2020/06/01 12:12:36.792480 	Bid      	BTC/USDT   	Offers: 9523.01510532 USDT/unit	Requests: 0.0006276931 BTC 	
2020/06/01 12:12:36.792480 	Ask      	ETH/USDT   	Offers: 0.7341205504 ETH   	Requests: 236.14743506 USDT/unit	
2020/06/01 12:12:36.792480 	Asksale  	ETH/USDT   	Paid 0.7341205504 ETH      	Received 173.360684993 USDT	
2020/06/01 12:12:36.792480 	Bidsale  	ETH/USDT   	Paid 9.7990895123 USDT     	Received 0.0414337823 ETH  	
2020/06/01 12:12:41.797580 	Bid      	ETH/BTC    	Offers: 0.02480422 BTC/unit	Requests: 0.0056459415 ETH 	
2020/06/01 12:12:41.797580 	Bid      	ETH/USDT   	Offers: 236.27535588 USDT/unit	Requests: 0.1669838219 ETH 	
2020/06/01 12:12:46.801829 	Ask      	BTC/USDT   	Offers: 0.0001120345 BTC   	Requests: 9522.86684668 USDT/unit	
2020/06/01 12:12:46.801829 	Bid      	ETH/USDT   	Offers: 236.20549019 USDT/unit	Requests: 0.0879020993 ETH 	
2020/06/01 12:12:46.801829 	Asksale  	BTC/USDT   	Paid 0.0001120345 BTC      	Received 1.0668900022 USDT 	
2020/06/01 12:12:46.801829 	Bidsale  	ETH/USDT   	Paid 22.7671245432 USDT    	Received 0.0963584393 ETH  	
2020/06/01 12:12:46.801829 	Bidsale  	ETH/USDT   	Paid 20.3907324813 USDT    	Received 0.0863007164 ETH  	
2020/06/01 12:12:46.801829 	Bidsale  	ETH/USDT   	Paid 23.6275359411 USDT    	Received 0.1000000015 ETH  	
2020/06/01 12:12:46.801829 	Bidsale  	ETH/USDT   	Paid 23.6275359411 USDT    	Received 0.1000000015 ETH  	
2020/06/01 12:12:46.801829 	Bidsale  	ETH/USDT   	Paid 6.27009927 USDT       	Received 0.0265202717 ETH  	
2020/06/01 12:12:51.806784 	Bid      	ETH/BTC    	Offers: 0.02480376 BTC/unit	Requests: 0.0036134695 ETH 	
2020/06/01 12:12:51.806784 	Bidsale  	ETH/USDT   	Paid 4.8699899783 USDT     	Received 0.0205919238 ETH  	
2020/06/01 12:12:51.806784 	Bidsale  	ETH/USDT   	Paid 5.0181370759 USDT     	Received 0.0212183386 ETH  	
2020/06/01 12:12:56.811889 	Ask      	BTC/USDT   	Offers: 0.0000717021 BTC   	Requests: 9522.86684666 USDT/unit	
2020/06/01 12:12:56.811889 	Ask      	ETH/BTC    	Offers: 0.0074849101 ETH   	Requests: 0.02480185 BTC/unit	
2020/06/01 12:12:56.811889 	Ask      	ETH/USDT   	Offers: 0.6842841525 ETH   	Requests: 236.20549018 USDT/unit	
2020/06/01 12:12:56.811889 	Asksale  	BTC/USDT   	Paid 0.0000717021 BTC      	Received 0.6828095963 USDT 	
2020/06/01 12:12:56.811889 	Asksale  	ETH/BTC    	Paid 0.0074849101 ETH      	Received 0.0001856396 BTC  	
2020/06/01 12:12:56.811889 	Asksale  	ETH/USDT   	Paid 0.6842841525 ETH      	Received 161.631673672 USDT	
2020/06/01 12:12:56.811889 	Bidsale  	ETH/USDT   	Paid 18.560797502 USDT     	Received 0.0784713921 ETH  	
2020/06/01 12:13:01.816584 	Ask      	BTC/USDT   	Offers: 0.0000944896 BTC   	Requests: 9522.86684667 USDT/unit	
2020/06/01 12:13:01.816584 	Asksale  	BTC/USDT   	Paid 0.0000944896 BTC      	Received 0.8998119528 USDT 	
2020/06/01 12:13:06.820388 	Ask      	BTC/USDT   	Offers: 0.0000755917 BTC   	Requests: 9525.47859702 USDT/unit	
2020/06/01 12:13:06.820388 	Ask      	ETH/USDT   	Offers: 0.5631215986 ETH   	Requests: 236.25992676 USDT/unit	
2020/06/01 12:13:06.820388 	Asksale  	BTC/USDT   	Paid 0.0000755917 BTC      	Received 0.7200469861 USDT 	
2020/06/01 12:13:06.820388 	Asksale  	ETH/USDT   	Paid 0.5631215986 ETH      	Received 133.0430676519 USDT	
2020/06/01 12:13:11.824651 	Bid      	BTC/USDT   	Offers: 9525.77989112 USDT/unit	Requests: 0.0091351679 BTC 	
2020/06/01 12:13:11.824651 	Ask      	ETH/BTC    	Offers: 0.4504972772 ETH   	Requests: 0.0248012 BTC/unit	
2020/06/01 12:13:11.824651 	Bid      	ETH/USDT   	Offers: 236.36078249 USDT/unit	Requests: 0.2945314271 ETH 	
2020/06/01 12:13:11.824651 	Asksale  	ETH/BTC    	Paid 0.4504972772 ETH      	Received 0.0111728731 BTC  	
2020/06/01 12:13:16.829025 	Bid      	BTC/USDT   	Offers: 9524.76422283 USDT/unit	Requests: 0.0058471308 BTC 	
2020/06/01 12:13:16.829025 	Bid      	ETH/BTC    	Offers: 0.024809 BTC/unit  	Requests: 0.0925086862 ETH 	
2020/06/01 12:13:16.829025 	Bid      	ETH/USDT   	Offers: 236.3135197 USDT/unit	Requests: 0.188537812 ETH  	
2020/06/01 12:13:16.829025 	Bidsale  	BTC/USDT   	Paid 5.9821309649 USDT     	Received 0.0006275289 BTC  	
2020/06/01 12:13:21.833336 	Bid      	ETH/BTC    	Offers: 0.0248051 BTC/unit 	Requests: 0.0049252321 ETH 	
2020/06/01 12:13:21.833336 	Bid      	ETH/USDT   	Offers: 236.31351969 USDT/unit	Requests: 0.1508302491 ETH 	
2020/06/01 12:13:26.837662 	Ask      	BTC/USDT   	Offers: 0.00193711 BTC     	Requests: 9524.76422283 USDT/unit	
2020/06/01 12:13:26.837662 	Ask      	ETH/USDT   	Offers: 0.3603978204 ETH   	Requests: 236.28717059 USDT/unit	
2020/06/01 12:13:26.837662 	Asksale  	BTC/USDT   	Paid 0.00193711 BTC        	Received 18.4505159233 USDT	
2020/06/01 12:13:26.837662 	Asksale  	ETH/USDT   	Paid 0.3603978204 ETH      	Received 85.1573812798 USDT	
2020/06/01 12:13:31.841755 	Ask      	BTC/USDT   	Offers: 0.001549688 BTC    	Requests: 9525.42095445 USDT/unit	
2020/06/01 12:13:31.841755 	Asksale  	BTC/USDT   	Paid 0.001549688 BTC       	Received 14.7614304127 USDT	
2020/06/01 12:13:36.846737 	Bid      	BTC/USDT   	Offers: 9525.66133693 USDT/unit	Requests: 0.0054787217 BTC 	
2020/06/01 12:13:36.846737 	Ask      	ETH/BTC    	Offers: 0.2883182553 ETH   	Requests: 0.02480634 BTC/unit	
2020/06/01 12:13:36.846737 	Ask      	ETH/USDT   	Offers: 0.2306546034 ETH   	Requests: 236.34995691 USDT/unit	
2020/06/01 12:13:36.846737 	Bidsale  	BTC/USDT   	Paid 3.0609127357 USDT     	Received 0.000321326 BTC   	
2020/06/01 12:13:36.846737 	Asksale  	ETH/BTC    	Paid 0.2883182553 ETH      	Received 0.0071521207 BTC  	
2020/06/01 12:13:36.846737 	Asksale  	ETH/USDT   	Paid 0.2306546034 ETH      	Received 54.5152055667 USDT	
2020/06/01 12:13:36.846737 	Bidsale  	ETH/USDT   	Paid 64.9422486365 USDT    	Received 0.2745972458 ETH  	
2020/06/01 12:13:36.846737 	Bidsale  	ETH/USDT   	Paid 9.5033691013 USDT     	Received 0.0401833789 ETH  	
2020/06/01 12:13:36.846737 	Bidsale  	ETH/USDT   	Paid 4.8657249257 USDT     	Received 0.0205738897 ETH  	
2020/06/01 12:13:36.846737 	Bidsale  	ETH/USDT   	Paid 60.7503837094 USDT    	Received 0.2568726584 ETH  	
2020/06/01 12:13:36.846737 	Bidsale  	ETH/USDT   	Paid 4.0155133136 USDT     	Received 0.0169789146 ETH  	
2020/06/01 12:13:36.846737 	Bidsale  	ETH/USDT   	Paid 58.6437945415 USDT    	Received 0.2479653046 ETH  	
2020/06/01 12:13:41.851461 	Bid      	BTC/USDT   	Offers: 9523.67790661 USDT/unit	Requests: 0.0055287253 BTC 	
2020/06/01 12:13:41.851461 	Bid      	ETH/BTC    	Offers: 0.02481192 BTC/unit	Requests: 0.000007092 ETH  	
2020/06/01 12:13:41.851461 	Bid      	ETH/USDT   	Offers: 236.38321987 USDT/unit	Requests: 0.1781980933 ETH 	
2020/06/01 12:13:41.851461 	Bidsale  	ETH/USDT   	Paid 38.8688191973 USDT    	Received 0.1644067201 ETH  	
2020/06/01 12:13:41.851461 	Bidsale  	ETH/USDT   	Paid 44.7961069641 USDT    	Received 0.1894778687 ETH  	
2020/06/01 12:13:46.856038 	Ask      	BTC/USDT   	Offers: 0.001424914 BTC    	Requests: 9523.69164457 USDT/unit	
2020/06/01 12:13:46.856038 	Bid      	ETH/USDT   	Offers: 236.38320987 USDT/unit	Requests: 0.1000000015 ETH 	
2020/06/01 12:13:46.856038 	Asksale  	BTC/USDT   	Paid 0.001424914 BTC       	Received 13.5704417582 USDT	
2020/06/01 12:13:46.856038 	Bidsale  	ETH/USDT   	Paid 3.1128374603 USDT     	Received 0.0131686059 ETH  	
2020/06/01 12:13:51.860925 	Bid      	BTC/USDT   	Offers: 9524.08372334 USDT/unit	Requests: 0.003326814 BTC  	
2020/06/01 12:13:51.860925 	Bid      	ETH/USDT   	Offers: 236.37138611 USDT/unit	Requests: 0.1000000015 ETH 	
2020/06/01 12:13:51.860925 	Bidsale  	BTC/USDT   	Paid 0.8028863863 USDT     	Received 0.0000842345 BTC  	
2020/06/01 12:13:56.864709 	Bid      	BTC/USDT   	Offers: 9523.99251876 USDT/unit	Requests: 0.0021651063 BTC 	
2020/06/01 12:13:56.864709 	Bid      	ETH/USDT   	Offers: 236.37138011 USDT/unit	Requests: 0.0697900265 ETH 	
2020/06/01 12:14:01.869265 	Ask      	BTC/USDT   	Offers: 0.0024662686 BTC   	Requests: 9523.4263371 USDT/unit	
2020/06/01 12:14:01.869265 	Bid      	ETH/BTC    	Offers: 0.02481192 BTC/unit	Requests: 0.0063289201 ETH 	
2020/06/01 12:14:01.869265 	Bid      	ETH/USDT   	Offers: 236.37137411 USDT/unit	Requests: 0.0558320224 ETH 	
2020/06/01 12:14:01.869265 	Asksale  	BTC/USDT   	Paid 0.0024662686 BTC      	Received 23.4873276247 USDT	
2020/06/01 12:14:01.869265 	Bidsale  	ETH/BTC    	Paid 0.0001663348 BTC      	Received 0.0067011041 ETH  	
2020/06/01 12:14:01.869265 	Bidsale  	ETH/USDT   	Paid 1.9926144015 USDT     	Received 0.0084283291 ETH  	
2020/06/01 12:14:06.873340 	Bid      	BTC/USDT   	Offers: 9524.04249067 USDT/unit	Requests: 0.0016017504 BTC 	
2020/06/01 12:14:06.873340 	Ask      	ETH/BTC    	Offers: 0.0054383541 ETH   	Requests: 0.02481192 BTC/unit	
2020/06/01 12:14:06.873340 	Bidsale  	BTC/USDT   	Paid 30.3991300778 USDT    	Received 0.0031893114 BTC  	
2020/06/01 12:14:06.873340 	Bidsale  	BTC/USDT   	Paid 79.8689359195 USDT    	Received 0.0083794143 BTC  	
2020/06/01 12:14:06.873340 	Bidsale  	BTC/USDT   	Paid 22.6882906256 USDT    	Received 0.002380332 BTC   	
2020/06/01 12:14:06.873340 	Asksale  	ETH/BTC    	Paid 0.0054383541 ETH      	Received 0.000134936 BTC   	
2020/06/01 12:12:31.787230 	Bid withd	ETH/USDT   	Offered: 0.0298809005 USDT 	Requested: ETH             	at 236.11002473            	
2020/06/01 12:12:06.762353 	Bid withd	ETH/USDT   	Offered: 0.0583575116 USDT 	Requested: ETH             	at 236.12468281            	
2020/06/01 12:14:11.877298 	Ask      	BTC/USDT   	Offers: 0.0047584071 BTC   	Requests: 9523.75195073 USDT/unit	
2020/06/01 12:14:11.877298 	Bid      	ETH/USDT   	Offers: 236.3713931 USDT/unit	Requests: 0.0692599762 ETH 	
2020/06/01 12:14:11.877298 	Asksale  	BTC/USDT   	Paid 0.0047584071 BTC      	Received 45.3178893488 USDT	
2020/06/01 12:14:16.881198 	Bid      	BTC/USDT   	Offers: 9523.98033809 USDT/unit	Requests: 0.0023268044 BTC 	
2020/06/01 12:14:16.881198 	Bid      	ETH/USDT   	Offers: 236.35957506 USDT/unit	Requests: 0.0750058533 ETH 	
2020/06/01 12:14:16.881198 	Bidsale  	BTC/USDT   	Paid 28.9893320752 USDT    	Received 0.0030436308 BTC  	
2020/06/01 12:14:16.881198 	Bidsale  	BTC/USDT   	Paid 31.6147664185 USDT    	Received 0.0033168493 BTC  	
2020/06/01 12:14:16.881198 	Bidsale  	BTC/USDT   	Paid 46.7596538738 USDT    	Received 0.0049057685 BTC  	
2020/06/01 12:12:01.756203 	Bid withd	ETH/USDT   	Offered: 0.0800593426 USDT 	Requested: ETH             	at 236.15400098            	
2020/06/01 12:11:56.751097 	Bid withd	ETH/USDT   	Offered: 0.1000000015 USDT 	Requested: ETH             	at 236.15400798            	
2020/06/01 12:11:36.727369 	Bid withd	ETH/USDT   	Offered: 0.018947843 USDT  	Requested: ETH             	at 236.15401098            	
2020/06/01 12:14:26.889349 	Bid      	BTC/USDT   	Offers: 9523.75195075 USDT/unit	Requests: 0.0014891905 BTC 	
2020/06/01 12:14:26.889349 	Ask      	ETH/BTC    	Offers: 0.0045447621 ETH   	Requests: 0.02481192 BTC/unit	
2020/06/01 12:14:26.889349 	Ask      	ETH/USDT   	Offers: 0.0215556463 ETH   	Requests: 236.32337282 USDT/unit	
2020/06/01 12:14:26.889349 	Asksale  	ETH/BTC    	Paid 0.0045447621 ETH      	Received 0.0001127643 BTC  	
2020/06/01 12:14:26.889349 	Bidsale  	ETH/BTC    	Paid 0.0063248559 BTC      	Received 0.2548290051 ETH  	
2020/06/01 12:14:26.889349 	Asksale  	ETH/USDT   	Paid 0.0215556463 ETH      	Received 5.0941030419 USDT 	
2020/06/01 12:14:31.893241 	Bid      	BTC/USDT   	Offers: 9523.75195074 USDT/unit	Requests: 0.0022852584 BTC 	
2020/06/01 12:14:31.893241 	Ask      	ETH/BTC    	Offers: 0.1099428956 ETH   	Requests: 0.02481193 BTC/unit	
2020/06/01 12:14:31.893241 	Asksale  	ETH/BTC    	Paid 0.1099428956 ETH      	Received 0.0027278954 BTC  	
2020/06/01 12:14:36.897370 	Bid      	BTC/USDT   	Offers: 9522.63459377 USDT/unit	Requests: 0.0018284213 BTC 	
2020/06/01 12:14:36.897370 	Bid      	ETH/BTC    	Offers: 0.02481624 BTC/unit	Requests: 0.2670874969 ETH 	
2020/06/01 12:14:36.897370 	Bid      	ETH/USDT   	Offers: 236.2248914 USDT/unit	Requests: 0.0589654627 ETH 	
2020/06/01 12:14:41.902064 	Bid      	BTC/USDT   	Offers: 9522.15847406 USDT/unit	Requests: 0.0011702481 BTC 	
2020/06/01 12:14:41.902064 	Bid      	ETH/BTC    	Offers: 0.02480875 BTC/unit	Requests: 0.2137345057 ETH 	
2020/06/01 12:14:41.902064 	Bid      	ETH/USDT   	Offers: 236.15422527 USDT/unit	Requests: 0.0377491885 ETH 	
2020/06/01 12:14:41.902064 	Bidsale  	BTC/USDT   	Paid 29.9226094651 USDT    	Received 0.003139863 BTC   	
2020/06/01 12:14:46.906624 	Bid      	BTC/USDT   	Offers: 9521.68237816 USDT/unit	Requests: 0.0007489962 BTC 	
2020/06/01 12:14:46.906624 	Bid      	ETH/BTC    	Offers: 0.02480636 BTC/unit	Requests: 0.1963190622 ETH 	
2020/06/01 12:14:46.906624 	Bidsale  	BTC/USDT   	Paid 23.9193014059 USDT    	Received 0.0025119621 BTC  	
2020/06/01 12:14:46.906624 	Bidsale  	ETH/USDT   	Paid 23.1942263403 USDT    	Received 0.0981624093 ETH  	
2020/06/01 12:14:51.911856 	Ask      	ETH/USDT   	Offers: 0.4746964416 ETH   	Requests: 236.16603624 USDT/unit	
2020/06/01 12:14:51.911856 	Asksale  	ETH/USDT   	Paid 0.4746964416 ETH      	Received 112.1071770186 USDT	
2020/06/01 12:14:56.916493 	Bid      	ETH/USDT   	Offers: 236.3092286 USDT/unit	Requests: 0.1190253943 ETH 	
2020/06/01 12:15:01.920865 	Bid      	ETH/USDT   	Offers: 236.29741283 USDT/unit	Requests: 0.0952250765 ETH 	
2020/06/01 12:15:06.925448 	Ask      	DOGE/USDT  	Offers: 55002.6875276039 DOGE	Requests: 0.0025559 USDT/unit	
2020/06/01 12:15:06.925448 	Bid      	ETH/USDT   	Offers: 236.26197435 USDT/unit	Requests: 0.0761914877 ETH 	
2020/06/01 12:15:06.925448 	Asksale  	DOGE/USDT  	Paid 55002.6875276039 DOGE 	Received 140.5813690518 USDT	
2020/06/01 12:15:11.931449 	Bid      	DOGE/USDT  	Offers: 0.0025766 USDT/unit	Requests: 16501.2789020734 DOGE	
2020/06/01 12:15:11.931449 	Bid      	ETH/BTC    	Offers: 0.02481151 BTC/unit	Requests: 0.1772710118 ETH 	
2020/06/01 12:15:11.931449 	Ask      	ETH/USDT   	Offers: 0.3797571518 ETH   	Requests: 236.19441587 USDT/unit	
2020/06/01 12:15:11.931449 	Bidsale  	DOGE/USDT  	Paid 42.4244580317 USDT    	Received 16501.2789020734 DOGE	
2020/06/01 12:15:11.931449 	Asksale  	ETH/USDT   	Paid 0.3797571518 ETH      	Received 89.6965186482 USDT	
2020/06/01 12:15:16.935936 	Ask      	BTC/USDT   	Offers: 0.0035186892 BTC   	Requests: 9525.87989111 USDT/unit	
2020/06/01 12:15:16.935936 	Bid      	DOGE/USDT  	Offers: 0.00257658 USDT/unit	Requests: 2615.8149840847 DOGE	
2020/06/01 12:15:16.935936 	Bid      	ETH/BTC    	Offers: 0.02480635 BTC/unit	Requests: 0.1134770463 ETH 	
2020/06/01 12:15:16.935936 	Ask      	ETH/USDT   	Offers: 0.1000000015 ETH   	Requests: 236.21804219 USDT/unit	
2020/06/01 12:15:16.935936 	Asksale  	BTC/USDT   	Paid 0.0035186892 BTC      	Received 33.5186104391 USDT	
2020/06/01 12:15:16.935936 	Bidsale  	DOGE/USDT  	Paid 6.7252080078 USDT     	Received 2615.8149840847 DOGE	
2020/06/01 12:15:16.935936 	Asksale  	ETH/USDT   	Paid 0.1000000015 ETH      	Received 23.621804571 USDT 	
2020/06/01 12:15:21.940632 	Bid      	DOGE/USDT  	Offers: 0.00257537 USDT/unit	Requests: 24087.0911299794 DOGE	
2020/06/01 12:15:21.940632 	Bid      	ETH/BTC    	Offers: 0.02480258 BTC/unit	Requests: 0.0907954356 ETH 	
2020/06/01 12:15:21.940632 	Bid      	ETH/USDT   	Offers: 236.205992 USDT/unit	Requests: 0.2100985538 ETH 	
2020/06/01 12:15:21.940632 	Bidsale  	DOGE/USDT  	Paid 61.9274295534 USDT    	Received 24087.0911299794 DOGE	
2020/06/01 12:15:26.945655 	Bid      	DOGE/USDT  	Offers: 0.00257536 USDT/unit	Requests: 2615.8149840847 DOGE	
2020/06/01 12:15:26.945655 	Bid      	ETH/BTC    	Offers: 0.02479502 BTC/unit	Requests: 0.072658495 ETH  	
2020/06/01 12:15:26.945655 	Bid      	ETH/USDT   	Offers: 236.20599 USDT/unit	Requests: 0.1000000015 ETH 	
2020/06/01 12:15:26.945655 	Bidsale  	DOGE/USDT  	Paid 6.7252080078 USDT     	Received 2615.8149840847 DOGE	
2020/06/01 12:15:26.945655 	Bidsale  	ETH/BTC    	Paid 0.0040453389 BTC      	Received 0.1630987745 ETH  	
2020/06/01 12:15:31.950473 	Ask      	BTC/USDT   	Offers: 0.0014412551 BTC   	Requests: 9525.87989111 USDT/unit	
2020/06/01 12:15:31.950473 	Bid      	DOGE/USDT  	Offers: 0.00257434 USDT/unit	Requests: 13063.4557569083 DOGE	
2020/06/01 12:15:31.950473 	Bid      	ETH/USDT   	Offers: 236.19418316 USDT/unit	Requests: 0.11390552 ETH   	
2020/06/01 12:15:31.950473 	Asksale  	BTC/USDT   	Paid 0.0014412551 BTC      	Received 13.7292226313 USDT	
2020/06/01 12:15:31.950473 	Bidsale  	DOGE/USDT  	Paid 33.5858834819 USDT    	Received 13063.4557569083 DOGE	
2020/06/01 12:15:36.955242 	Bid      	ETH/USDT   	Offers: 236.19417716 USDT/unit	Requests: 0.1000000015 ETH 	
2020/06/01 12:14:46.906624 	Bid withd	BTC/USDT   	Offered: 0.0007489962 USDT 	Requested: BTC             	at 9521.68237816           	
2020/06/01 12:11:56.751097 	Bid withd	BTC/USDT   	Offered: 0.0040983519 USDT 	Requested: BTC             	at 9521.67730297           	
2020/06/01 12:11:36.727369 	Bid withd	BTC/USDT   	Offered: 0.00073428 USDT   	Requested: BTC             	at 9521.67730296           	
2020/06/01 12:15:41.960556 	Bid      	BTC/USDT   	Offers: 9525.87989111 USDT/unit	Requests: 0.0031676141 BTC 	
2020/06/01 12:15:41.960556 	Bid      	DOGE/USDT  	Offers: 0.00257347 USDT/unit	Requests: 9380.1166431246 DOGE	
2020/06/01 12:15:41.960556 	Bidsale  	DOGE/USDT  	Paid 24.1160922871 USDT    	Received 9380.1166431246 DOGE	
2020/06/01 12:14:41.902064 	Bid withd	BTC/USDT   	Offered: 0.0011702481 USDT 	Requested: BTC             	at 9522.15847406           	
2020/06/01 12:15:46.965450 	Bid      	BTC/USDT   	Offers: 9523.20348246 USDT/unit	Requests: 0.00176492 BTC   	
2020/06/01 12:15:46.965450 	Bid      	ETH/USDT   	Offers: 236.12333951 USDT/unit	Requests: 0.0769880608 ETH 	
2020/06/01 12:15:51.970187 	Bid      	BTC/USDT   	Offers: 9523.070837 USDT/unit	Requests: 0.0015271274 BTC 	
2020/06/01 12:15:51.970187 	Bid      	DOGE/USDT  	Offers: 0.00257275 USDT/unit	Requests: 4522.1470595586 DOGE	
2020/06/01 12:15:51.970187 	Bid      	ETH/USDT   	Offers: 236.09972856 USDT/unit	Requests: 0.0394218286 ETH 	
2020/06/01 12:15:51.970187 	Bidsale  	DOGE/USDT  	Paid 11.6263496472 USDT    	Received 4522.1470595586 DOGE	
2020/06/01 12:16:01.979403 	Ask      	BTC/USDT   	Offers: 0.001153004 BTC    	Requests: 9523.17083699 USDT/unit	
2020/06/01 12:16:01.979403 	Bid      	DOGE/USDT  	Offers: 0.00257215 USDT/unit	Requests: 2894.8492144354 DOGE	
2020/06/01 12:16:01.979403 	Bid      	ETH/BTC    	Offers: 0.02479651 BTC/unit	Requests: 0.0371989136 ETH 	
2020/06/01 12:16:01.979403 	Asksale  	BTC/USDT   	Paid 0.001153004 BTC       	Received 10.9802545138 USDT	
2020/06/01 12:16:01.979403 	Bidsale  	DOGE/USDT  	Paid 7.4425994333 USDT     	Received 2894.8492144354 DOGE	
2020/06/01 12:16:06.984066 	Bid      	BTC/USDT   	Offers: 9523.94106876 USDT/unit	Requests: 0.0008560364 BTC 	
2020/06/01 12:16:06.984066 	Bid      	ETH/BTC    	Offers: 0.02479614 BTC/unit	Requests: 0.0297595749 ETH 	
2020/06/01 12:16:06.984066 	Bid      	ETH/USDT   	Offers: 236.16038889 USDT/unit	Requests: 0.0276179762 ETH 	
2020/06/01 12:16:11.989996 	Bid      	DOGE/USDT  	Offers: 0.00257187 USDT/unit	Requests: 2028.8030055811 DOGE	
2020/06/01 12:16:11.989996 	Bidsale  	DOGE/USDT  	Paid 5.2160119513 USDT     	Received 2028.8030055811 DOGE	
2020/06/01 12:16:16.996972 	Bid      	BTC/USDT   	Offers: 9523.33215954 USDT/unit	Requests: 0.0004383186 BTC 	
2020/06/01 12:16:16.996972 	Bid      	ETH/USDT   	Offers: 236.16038888 USDT/unit	Requests: 0.0141404037 ETH 	
2020/06/01 12:16:22.003020 	Ask      	BTC/USDT   	Offers: 0.0005903381 BTC   	Requests: 9527.23329847 USDT/unit	
2020/06/01 12:16:22.003020 	Ask      	ETH/BTC    	Offers: 0.3164254751 ETH   	Requests: 0.02480247 BTC/unit	
2020/06/01 12:16:22.003020 	Ask      	ETH/USDT   	Offers: 0.2531403791 ETH   	Requests: 236.26752264 USDT/unit	
2020/06/01 12:16:22.003020 	Asksale  	BTC/USDT   	Paid 0.0005903381 BTC      	Received 5.6242884739 USDT 	
2020/06/01 12:16:22.003020 	Asksale  	ETH/BTC    	Paid 0.3164254751 ETH      	Received 0.0078481334 BTC  	
2020/06/01 12:16:22.003020 	Asksale  	ETH/USDT   	Paid 0.2531403791 ETH      	Received 59.8088502614 USDT	
2020/06/01 12:16:27.009874 	Bid      	ETH/BTC    	Offers: 0.02480975 BTC/unit	Requests: 0.0078762321 ETH 	
2020/06/01 12:16:27.009874 	Bid      	ETH/USDT   	Offers: 236.30456487 USDT/unit	Requests: 0.0666857643 ETH 	
2020/06/01 12:16:32.016112 	Bid      	ETH/USDT   	Offers: 236.30456486 USDT/unit	Requests: 0.0477744447 ETH 	
2020/06/01 12:16:37.022880 	Ask      	ETH/USDT   	Offers: 0.2025123026 ETH   	Requests: 236.31638006 USDT/unit	
2020/06/01 12:16:37.022880 	Bidsale  	ETH/BTC    	Paid 0.0066263767 BTC      	Received 0.2670874969 ETH  	
2020/06/01 12:16:37.022880 	Bidsale  	ETH/BTC    	Paid 0.0038964096 BTC      	Received 0.1570514842 ETH  	
2020/06/01 12:16:37.022880 	Asksale  	ETH/USDT   	Paid 0.2025123026 ETH      	Received 47.8569742595 USDT	
2020/06/01 12:16:42.029251 	Ask      	BTC/USDT   	Offers: 0.0020028157 BTC   	Requests: 9527.81185197 USDT/unit	
2020/06/01 12:16:42.029251 	Ask      	ETH/BTC    	Offers: 0.2468376389 ETH   	Requests: 0.02480974 BTC/unit	
2020/06/01 12:16:42.029251 	Ask      	ETH/USDT   	Offers: 0.1974701104 ETH   	Requests: 236.35184105 USDT/unit	
2020/06/01 12:16:42.029251 	Asksale  	BTC/USDT   	Paid 0.0020028157 BTC      	Received 19.0824509174 USDT	
2020/06/01 12:16:42.029251 	Asksale  	ETH/BTC    	Paid 0.2468376389 ETH      	Received 0.0061239776 BTC  	
2020/06/01 12:16:42.029251 	Asksale  	ETH/USDT   	Paid 0.1974701104 ETH      	Received 46.6724241458 USDT	
2020/06/01 12:16:47.034878 	Bid      	BTC/USDT   	Offers: 9527.81185199 USDT/unit	Requests: 0.0034709991 BTC 	
2020/06/01 12:16:47.034878 	Bid      	DOGE/USDT  	Offers: 0.00257164 USDT/unit	Requests: 10287.9179165022 DOGE	
2020/06/01 12:16:47.034878 	Bid      	ETH/BTC    	Offers: 0.02481675 BTC/unit	Requests: 0.0078762321 ETH 	
2020/06/01 12:16:47.034878 	Ask      	ETH/USDT   	Offers: 0.1579760877 ETH   	Requests: 236.38730469 USDT/unit	
2020/06/01 12:16:47.034878 	Bidsale  	DOGE/USDT  	Paid 26.450031205 USDT     	Received 10287.9179165022 DOGE	
2020/06/01 12:16:47.034878 	Asksale  	ETH/USDT   	Paid 0.1579760877 ETH      	Received 37.3435415846 USDT	
